0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.7552600345135085,1.916369086100822,0.7108771145481404,0.6801003779552658,0.12036212766950632,0.06994856836467994,0.09238612124345152,0.29504851482038724,-0.047117112558607045,-0.04813313548223207,1.6590123838426762,-0.12720511821642128,1.329080948245303,1.3524625855782468,0.5511889890300149,-0.21216964874558325,-0.1676804119692446,0.3835645026920642,-0.050013880228792745,0.23923837401659018,1.276140803435121,1.540235701835655,1.2273062104317287,1.2213692896108288,1.1374487892976914,-0.08612348086204162,-0.058189777889612625,0.5416837691328903,0.16719386843768114,0.33253705972421593
-1.0626534301721378,-1.023326162113926,-1.0691171520522635,-0.9164152841837867,1.120811607036393,-0.4967131499406229,-0.9989131039062201,-0.9319071700574248,3.384940521351209,0.8782202919512799,0.31189347270723317,0.40282693295397987,0.13915699620132746,-0.14538362625459422,0.1234809442385327,-0.8551323939663156,-0.861672254523736,-0.6361008370785786,2.59540471193,0.9054482414317411,-1.0439466129774801,-1.3677810396287238,-1.0701858433021454,-0.8627078983426931,-0.2544044809846996,-1.008971234052643,-1.2107341510537768,-1.3406843739895187,1.052964551510217,-0.24819733986957884
1.6786864109312543,0.5004278540756252,1.7258363319451555,1.683661353946066,0.78085304608648,1.0656621503818948,1.5266442838316578,1.4356089540405903,0.1515809609835404,-0.12862629044331889,0.5550463175431974,-0.009827778164844493,0.5275440035497446,0.6068853758907903,-0.1723562678195235,0.11620061042071929,0.30847362275348394,0.41709037107343816,-1.1982591812219452,-0.060035589861309635,1.4510217644712464,0.9036803939916331,1.537400590252327,1.4038115633725878,0.5550117285025985,0.6439735820093483,1.1504068317367504,1.3514605202409806,-0.6910482924918321,0.29847475359419534
-0.5338537103431725,-0.31415762627727956,-0.5639269250471325,-0.5573926990953276,0.503335853474306,-0.6839222204172679,-0.8281623014846267,-0.537878024806838,0.33944095778702543,0.4348257942842832,-0.17604192772096885,0.5312083986353916,-0.2527055100942788,-0.334612646314886,-0.6025063650690321,-0.8092064835934062,-0.7322478356897056,0.48094916799034093,0.1665194470059075,-0.19839558185703424,-0.6922415691159384,-0.77559687924836,-0.7271264753564743,-0.6564829710369906,-0.8325589163327696,-1.0411385634488848,-1.0769320382085272,-0.8613487809948909,-1.1007374749732788,-0.6078059488488123
-0.5812089091338261,2.1751197680952745,-0.6028464138345372,-0.579573692139586,-0.8932694183464582,-0.7971053935042434,-0.6381018421746738,-0.7755842808150663,-0.6901763323859194,-0.28961260036549064,-0.7461147502653408,0.8870084606667337,-0.6410925174426958,-0.5312769913284311,0.06068530960356807,0.00023768672912287213,-0.08956416466201109,-0.48076431357821287,-0.4212138697739928,0.18935938003694036,-0.641720402594391,2.1187672014579695,-0.6452727336560824,-0.6100579281601143,-0.5413403859352232,-0.4584539864720827,-0.45217323961033257,-0.6822691195491232,-0.7444860119459338,-0.15103600762984756
-0.3628488258213678,0.7615743757181741,-0.2788989042217303,-0.42301714821092606,0.8016668355323926,1.3546801376715363,0.9279234759095703,0.39767270165124874,1.1450713286942766,1.2793217759946567,-0.37160721847375516,-0.2794288560958097,-0.31917442745927627,-0.32178671077052445,-0.06176617793461347,0.7287374400193992,0.5289744844707204,0.44901976953188955,-0.501640534175453,0.7597148329346767,-0.23172170505414086,0.7995788557115111,-0.08011874232538829,-0.31310054863539416,1.8954734934207162,1.7495672262187556,1.6752422885941824,1.1540955773185786,0.8100658267188452,2.214339873792569
-0.4680826009117092,-0.515408156717409,-0.5330202721865472,-0.4898180458674712,-1.5038072420932407,-1.3557491934524788,-0.9675804531062406,-0.8342948621183031,-1.2067913235955026,-1.0304224841598906,-0.13790669602417538,1.7948488251281471,-0.21925383272758067,-0.20969918710023364,0.06870919625136898,-0.8666138715595431,-0.780218313013375,-0.156042331255763,1.6674047380669998,-0.39227306280402147,-0.6786397165909063,-0.8967642434760424,-0.7377423189899722,-0.6227637293685226,-2.113492187537272,-1.3353303200924649,-1.2074509555394373,-1.3039686897546894,-1.628637370186527,-1.4141333267463505
-0.9495271219500209,-0.048219425338537174,-0.8886375618910649,-0.8274333934829834,-0.025334398451885225,0.13893995887898128,-0.35489354114540234,-0.6092376337892278,0.41892018720388463,0.23836792454875017,0.09905324793795067,-0.04467417599265614,0.19042060567237146,-0.2851677353757528,0.1081309002166525,0.5697189753532002,0.057081335964750235,0.23509279986026582,1.755255402259364,-0.23743131627589065,-0.8768381390985154,-0.4308671951076297,-0.834961097528322,-0.7711609716872391,-0.5199272587001094,-0.041165205524774796,-0.4022115687399515,-0.5647208814850455,0.053841130201707575,-0.4899838735466098
-0.27340011699457767,-0.2231157196496022,-0.31629213854688365,-0.3350669316052045,-1.56694240341251,-0.8821326207326797,-0.5404605582863659,-0.5548229486789105,-1.2718197840274779,-1.0467939733045184,-0.7099351714760754,-0.9836928964052695,-0.7627349805943252,-0.4749544048075387,-0.41551491971158144,-0.6289472853797365,-0.578500858035014,-0.5929961491596694,-1.227955180385561,-0.9513515257585327,-0.2900153587328492,-0.26874184860580125,-0.3650703345929652,-0.3430732078962545,-0.22442610285554013,-0.389433535602194,-0.42124458621438243,-0.1984347668261172,-1.087782876317739,-0.859643654826506
-0.13396536499987557,-0.362074419239215,-0.18350800033103343,-0.24789047057079405,0.15643936270908937,-0.5161053245716697,-0.5782297613824651,-0.4856112877929805,-0.26749133957807925,-0.31144125255832755,-0.5769507737641807,-0.5046466273197723,-0.6202395237595593,-0.4052482333707907,-1.3658221905207153,-1.0161027098233633,-0.530920961947881,-0.4700679650946318,-0.990387187076633,-1.0155436223584302,-0.2783566279971074,-0.3301788220170204,-0.34607356177512655,-0.3448650516564147,-0.5798840149584277,-0.7813937107256896,-0.48500519475372594,-0.3976862864088067,-0.6295139488780175,-0.8400997086863308
1.5760834802181711,1.839702217361725,1.569395249564412,1.4618514235034836,0.12521867854021942,1.11227795478345,0.8623435091189153,1.7792806494741729,0.24912365163150388,-0.4042130243778841,1.8122051949323585,1.2299703761299339,1.7969699940106778,1.1368381619339063,0.4461807333348797,1.1971817258230752,0.9625196570258671,2.104559079602591,2.010146061747068,0.18241969391803237,1.5151447835178262,1.4241880853922408,1.4480040122860285,1.2588351136869045,-0.24155660464363157,0.5293616406565976,0.4480884869302496,1.4080578200496108,0.5898376495746681,-0.4648559427949557
1.4156019732054008,-0.23988659718627972,1.4549261648955756,1.4102677187493946,1.0236805896221322,1.1066840582552635,1.9152663092577598,1.8293994383915702,0.7982528730570742,-0.319626997130641,1.0309218583749775,-0.3179432958002331,0.7821243014313689,1.015456482072049,-1.0825441053896518,-0.17887336372522405,0.29675618565739875,0.1361116646390666,-0.4942165343845488,-0.23743131627589065,2.0086977179975585,0.15790380008322139,1.8642568284416066,2.1726754313685723,0.44366346688000763,0.8016441532625798,1.926478119256671,1.545923037532171,1.19222648705727,0.4235560088913206
-0.11554945435906577,-1.409056345457508,-0.1720610918641499,-0.21797192181342243,-0.36529295940179723,-0.8398054703360678,-1.001463435948079,-0.7822667860040524,-0.773268254048999,-0.5515564266795324,-0.6551768900652952,-0.9660862953975331,-0.6571667000734468,-0.4591543392818759,-0.9810244960631254,-1.0179971536262458,-0.982148812302574,-0.8538593345652167,0.08485544930596338,-0.8949665760424067,-0.3347071598865259,-1.4565233345560404,-0.3910512150644205,-0.386240353027385,-0.7040801529220873,-0.9548946606188038,-1.1363150527287518,-0.8729584835197379,-0.13561987513556217,-0.9327938532368784
-0.08924101058648053,-0.7046794889170545,-0.1545091655482619,-0.1896008841986735,-0.6809687659981458,-0.9757371559710023,-0.9481493518349355,-0.7414557721713144,-1.3802005514141038,-0.5911208587790491,-0.5404452528236605,0.2597732997661207,-0.5450818590265881,-0.4033894021324775,-0.5309891145125447,-1.0302823346509988,-0.9472805600954359,-0.9795015174992227,-0.6699178627692768,-0.7713534170493613,-0.2492098011577534,0.01967060990797766,-0.3192545883852371,-0.3319963555607192,-0.7768847855214741,-0.9954204299369036,-1.0624193623842737,-0.9086583187836431,-0.8821286226610446,-0.7546647441307051
-1.0310832976450355,2.026577709913274,-1.0263820271092312,-0.8919130244255945,-0.4818501802989103,-0.5718578266359297,-0.4020139617283171,-0.5863261874269888,-0.7696555618027785,-0.25823391283828756,-0.6525693528552581,1.866375641722076,-0.6754130695461912,-0.5201240038985514,1.7059309370396452,0.08462654703934393,0.5719384204896989,0.8034360924206992,-0.29995520652256097,0.465211903263526,-1.0789228051847053,1.6119121708154098,-1.0782874081803413,-0.8806263359442944,0.2124016927407789,-0.5509033977289974,-0.36224223204364653,-0.39043022233077723,-1.1023567998052217,-0.1013385445876862
0.805246077681421,1.5018888269800799,0.756664748415675,0.6746840889560863,-0.9668114743886846,0.06808393618861767,0.3316315556463953,0.12917918959376207,-1.2248547848266067,-1.240523261515945,0.29298882793446374,0.8393239162707806,0.1265583125177659,0.2962746759686412,0.3310554031707774,0.9870706858670147,0.6209386119824182,0.8369619608020734,-0.6080511978450769,-0.054830825272128646,0.774815381798227,1.7057742135269955,0.6881330995724908,0.6284318998851122,0.4350982159859619,0.9764115334468848,1.0823637942656599,0.8087069272043753,-0.6586617958529825,-0.2906356229168175
-0.4102040246120213,-0.2350949178900854,-0.376960753421367,-0.46841080839452426,0.718411677748741,0.4876261758026127,-0.15693919694398173,-0.028814325945843395,-0.5962463339841774,0.7336054711737371,-0.6118265839484276,-1.0786951810095144,-0.562893791130934,-0.4468860531090082,-0.5079640484797242,-0.04970674080141611,-0.19786168933794848,-0.2965316844729489,-0.40389120359521663,-0.13116737258011466,-0.39105769177594396,-0.5656872200933614,-0.35976241277621585,-0.430873552144101,0.8505128843471672,0.7991112926801985,0.3905136090700961,0.3269042724232174,0.5234453314650266,1.0417031053820227
